curve_idx,target,amp_score,cq,cycle_no,rn,drn,Fn,pcr_plate,sample_type,igi_call
35513,S gene,1.5417345126038933,Undetermined,5,214404.046875,1247.0442226766113,214404.05,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,6,214125.96875,959.3945256934472,214125.97,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,7,213756.6875,580.541703710283,213756.69,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,8,213513.28125,327.5638817271188,213513.28,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,9,213170.109375,-25.1795652560454,213170.11,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,10,212966.125,-238.7355122392096,212966.12,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,11,212872.28125,-342.15083422237376,212872.28,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,12,212791.859375,-432.14428120553794,212791.86,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,13,212596.671875,-636.9033531887021,212596.67,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,14,212535.3125,-707.8343001718954,212535.31,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,15,212605.25,-647.4683721550596,212605.25,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,16,212621.078125,-641.2118191382237,212621.08,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,17,212421.234375,-850.6271411213879,212421.23,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,18,212417.046875,-864.3862131045521,212417.05,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,19,212633.40625,-657.5984100877163,212633.4,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,20,212744.1875,-556.3887320708805,212744.19,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,21,212802.375,-507.7728040540446,212802.38,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,22,212742.8125,-576.9068760372088,212742.81,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,23,212632.421875,-696.8690730204021,212632.42,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,24,212598.734375,-740.1281450035663,212598.73,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,25,212670.28125,-678.1528419867304,212670.28,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,26,212591.90625,-766.0994139698946,212591.9,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,27,212584.125,-783.4522359530588,212584.12,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,28,212812.78125,-564.367557936223,212812.78,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,29,212977.28125,-409.4391299193872,212977.28,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,30,212887.109375,-509.1825769025513,212887.11,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,31,212923.65625,-482.2072738857155,212923.66,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,32,213396.65625,-18.77884586890876,213396.66,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,33,213580.1875,155.18083214792705,213580.19,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,34,213762.328125,327.7498851647629,213762.33,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,35,213900.46875,456.3189381815987,213900.47,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,36,214569.984375,1116.2629911984343,214569.98,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,37,214792.09375,1328.8007942152703,214792.1,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,38,215044.34375,1571.4792222321062,215044.34,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,39,215138.140625,1655.704525248942,215138.14,AC00DBJZ,Negative Control (qPCR),Negative
35513,S gene,1.5417345126038933,Undetermined,40,215322.59375,1830.5860782657776,215322.6,AC00DBJZ,Negative Control (qPCR),Negative
34979,MS2,2.616118390427656,19.355764953874846,1,217472.796875,-1814.8384271978127,217472.8,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,2,217620.171875,-1591.6658653846089,217620.17,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,3,218775.90625,-360.13392857143367,218775.9,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,4,219241.921875,181.6792582417704,219241.92,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,5,219585.8125,601.3674450549454,219585.81,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,6,219803.65625,895.0087568681204,219803.66,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,7,219442.828125,609.9781936813245,219442.83,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,8,218284.3125,-472.73986950550056,218284.31,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,9,217872.09375,-809.1610576922965,217872.1,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,10,217569.40625,-1036.0509958791215,217569.4,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,11,217602.34375,-927.3159340659464,217602.34,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,12,218219.640625,-234.22149725274244,218219.64,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,13,218652.578125,274.51356456043254,218652.58,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,14,218884.125,581.8580013736366,218884.12,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,15,218921.6875,695.2180631868116,218921.69,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,16,219342.75,1192.0781250000157,219342.75,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,17,219731.3125,1656.438186813191,219731.31,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,18,220049.90625,2050.8294986263654,220049.9,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,19,220796.078125,2872.798935439569,220796.08,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,20,222077.703125,4230.2214972527445,222077.7,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,21,224235.15625,6463.472184065949,224235.16,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,22,227792.9375,10097.050995879124,227792.94,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,23,233505.109375,15885.0204326923,233505.11,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,24,244398.90625,26854.6148695055,244398.9,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,25,262153.9375,44685.44368131868,262153.94,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,26,288313.8125,70921.11624313188,288313.8,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,27,324320.9375,107004.03880494506,324320.94,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,28,367717.5,150476.39886675825,367717.5,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,29,413667.46875,196502.16517857145,413667.47,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,30,459015.09375,241925.58774038465,459015.1,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,31,500679.90625,283666.1978021978,500679.9,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,32,536109.1875,319171.276614011,536109.2,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,33,565384.75,348522.6366758241,565384.75,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,34,588925.8125,372139.4967376374,588925.8,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,35,608090.3125,391379.7942994505,608090.3,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,36,622730.0625,406095.3418612637,622730.06,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,37,634375.625,417816.70192307694,634375.6,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,38,643410.3125,426927.1869848901,643410.3,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,39,650358.6875,433951.3595467033,650358.7,AC00DBJZ,Clinical Sample,Positive
34979,MS2,2.616118390427656,19.355764953874846,40,657155.125,440823.5946085165,657155.1,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,1,214970.5,-1655.317034527965,214970.5,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,2,215269.96875,-1354.2784090908972,215269.97,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,3,216115.40625,-507.27103365385847,216115.4,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,4,216596.484375,-24.623033216790645,216596.48,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,5,216762.140625,142.60309222027718,216762.14,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,6,216687.03125,69.063592657345,216687.03,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,7,216700.3125,83.91471809441282,216700.31,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,8,216753.53125,138.70334353148064,216753.53,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,9,217142.265625,529.0075939685194,217142.27,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,10,216666.625,54.93684440558718,216666.62,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,11,216474.015625,-136.102655157345,216474.02,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,12,216687.890625,79.34222027972282,216687.89,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,13,216562.46875,-44.50977928320936,216562.47,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,14,216220.34375,-385.06490384614153,216220.34,AC00DBJZ,Clinical Sample,Positive
35007,MS2,2.620004074594556,19.950901632883657,15,216268.359375,-335.4794034091028,216268.36,AC00DBJZ,Clinical Sample,Positive
