D Init,Timestep,D Cur
0.004483855948021186,18,1166.685789138468261677284958
0.004483855948021186,19,2316.288324223790456006792074
0.004483855948021186,20,4566.394831849599206894076368
0.004483855948021186,21,8883.869828553559554935655292
0.004483855948021186,22,16879.91247383530318412774826
0.004483855948021186,23,30858.43331352192888898003657
0.004483855948021186,24,53366.18645119415988157027593
0.004483855948021186,25,86190.60800899118714728134950
0.004483855948021186,26,129495.6321498061284894189900
0.004483855948021186,27,181815.7085931332139471949332
0.004483855948021186,28,240711.8563285240650107673302
0.004483855948021186,29,303473.5781230432983886179825
0.004483855948021186,30,367570.1653892924461737894865
0.004483855948021186,31,430863.6795370811565199655554
0.004483855948021186,32,491674.7785455703467420101761
0.004483855948021186,33,548772.4074502711701060996421
0.004483855948021186,34,601328.3117568706820289706187
0.004483855948021186,35,648857.8052266781704967969178
0.004483855948021186,36,691157.7001187152593640606164
0.004483855948021186,37,728246.9050939198407598452077
0.004483855948021186,38,760312.4000482481444091300105
0.004483855948021186,39,787661.8005643591363434276212
0.004483855948021186,40,810682.8894368013620320262435
0.004483855948021186,41,829810.0098099326774461576176
0.004483855948021186,42,845496.9307646268246755708067
0.004483855948021186,43,858195.6324217021912312390896
0.004483855948021186,44,868340.3701581921922259577329
0.004483855948021186,45,876336.3405663430332881364887
0.004483855948021186,46,882552.2689999361562142474087
0.004483855948021186,47,887316.2590581701264487323169
0.004483855948021186,48,890914.2806794214044837445698
0.004483855948021186,49,893590.7204969189981564877609
0.004483855948021186,50,895550.4722093096548361510917
0.004609604486828434,0,0.004609604486828434120881947677617063163779675960540771484375
0.004609604486828434,1,0.009219208702148871837128445710
0.004609604486828434,2,0.01843841631826589989719305275
0.004609604486828434,3,0.03687682829240555941931843728
0.004609604486828434,4,0.07375363920831523519619034086
0.004609604486828434,5,0.1475072089107195585800509498
0.004609604486828434,6,0.2950141397983764503058017847
0.004609604486828434,7,0.5900271675091500497030798087
0.004609604486828434,8,1.180049886705070801577054893
0.004609604486828434,9,2.360081980454674438175610668
0.004609604486828434,10,4.720092791466971311458159116
0.004609604486828434,11,9.439900924198615459167105847
0.004609604486828434,12,18.87866336570146237248334853
0.004609604486828434,13,37.75277401813756793243991655
0.004609604486828434,14,75.48734691621589840520962343
0.004609604486828434,15,150.9019671021746354119281590
0.004609604486828434,16,301.5136474647739620003486672
0.004609604486828434,17,601.8710805262445975266023208
0.004609604486828434,18,1199.156307761680584474516617
0.004609604486828434,19,2380.274132628361801722816205
0.004609604486828434,20,4690.725955183374145836766316
0.004609604486828434,21,9119.257962426448627162480137
0.004609604486828434,22,17305.92651464944524717793802
0.004609604486828434,23,31577.31000113046160652363990
0.004609604486828434,24,54471.33055688826334132182281
0.004609604486828434,25,87722.90408414584580641528949
0.004609604486828434,26,131424.7528599165636854780608
0.004609604486828434,27,184057.7765011757736746410814
0.004609604486828434,28,243159.9951992186565978177837
0.004609604486828434,29,306021.2894597759836193958125
0.004609604486828434,30,370123.8160383337065853207601
0.004609604486828434,31,433347.3662468322347315116674
0.004609604486828434,32,494031.0169940443807753823018
0.004609604486828434,33,550960.7999746202102990193667
0.004609604486828434,34,603323.3494681009897141541189
0.004609604486828434,35,650646.3961360218372027446179
0.004609604486828434,36,692736.7229524675804357013176
0.004609604486828434,37,729620.9387738360129117656605
0.004609604486828434,38,761491.7000274152838604458617
0.004609604486828434,39,788660.5500199133356186720604
0.004609604486828434,40,811517.7286753640590562346628
0.004609604486828434,41,830498.8328013663241949975088
0.004609604486828434,42,846057.9292605319173028711343
0.004609604486828434,43,858646.5633772267645566974791
0.004609604486828434,44,868698.0198651169567580252440
0.004609604486828434,45,876616.1582259353056241264714
0.004609604486828434,46,882768.1428950384107721360864
0.004609604486828434,47,887480.4096710757722892516066
0.004609604486828434,48,891037.2468005701976605314454
0.004609604486828434,49,893681.4164109505043835329004
0.004609604486828434,50,895616.2963144377338191871927
0.004738879609717651,0,0.00473887960971765102857755636023284750990569591522216796875
0.004738879609717651,1,0.009477758932485025290833293849
0.004738879609717651,2,0.01895551671716909762935229638
0.004738879609717651,3,0.03791102884313561635500279314
0.004738879609717651,4,0.07582203932147078033045326471
0.004738879609717651,5,0.1516440051838186569080563736
0.004738879609717651,6,0.3032877165317769430658647286
0.004738879609717651,7,0.6065742577251623274725233510
0.004738879609717651,8,1.213143814137157338910717997
0.004738879609717651,9,2.426268823344829144557199959
0.004738879609717651,10,4.852462429557064122618111255
0.004738879609717651,11,9.704624011264585439365733059
0.004738879609717651,12,19.40804479654647943589914492
0.004738879609717651,13,38.81127801198719308260790663
0.004738879609717651,14,77.60332027417692287451906707
0.004738879609717651,15,155.1297820188023546458142238
0.004738879609717651,16,309.9528036457821856619224957
0.004738879609717651,17,618.6839232704994930421898868
0.004738879609717651,18,1232.523461735414092848300011
0.004738879609717651,19,2446.000270937090724900217255
0.004738879609717651,20,4818.340942957166167360398821
0.004738879609717651,21,9360.529379784970896825054309
0.004738879609717651,22,17741.58836193615960547353976
0.004738879609717651,23,32310.02538130470406774272003
0.004738879609717651,24,55593.20337997013557263462242
0.004738879609717651,25,89272.06539406196113348394418
0.004738879609717651,26,133368.2181210456335883683440
0.004738879609717651,27,186310.1725261545553169354001
0.004738879609717651,28,245614.0897439174482451647704
0.004738879609717651,29,308570.9220397325960776067908
0.004738879609717651,30,372676.0050770398407972703447
0.004738879609717651,31,435826.9490391644522731252791
0.004738879609717651,32,496381.2250649841027789292786
0.004738879609717651,33,553141.8750950958994821968783
0.004738879609717651,34,605310.3261106868501692540843
0.004738879609717651,35,652426.6262156495973847105707
0.004738879609717651,36,694307.4344678188485143968151
0.004738879609717651,37,730986.9741460181303539931106
0.004738879609717651,38,762663.5030760820321845115007
0.004738879609717651,39,789652.4283148622131021150900
0.004738879609717651,40,812346.3938852649692682246821
0.004738879609717651,41,831182.2075226651099257846368
0.004738879609717651,42,846614.2005334915266104066234
0.004738879609717651,43,859093.4584754842235480724955
0.004738879609717651,44,869052.2777125196810524016517
0.004738879609717651,45,876893.1691678717422017522644
0.004738879609717651,46,882981.7300185408567898262007
0.004738879609717651,47,887642.7260795579868802547845
0.004738879609717651,48,891158.7649640345446283303089
0.004738879609717651,49,893770.9877650183461133120540
0.004738879609717651,50,895681.2615582337713037112425
0.004871780218794631,0,0.0048717802187946308845045706448217970319092273712158203125
0.004871780218794631,1,0.009743560134318410001636751529
0.004871780218794631,2,0.01948711905555358037995703274
0.004871780218794631,3,0.03897423325877554183745329091
0.004871780218794631,4,0.07794844710823532454500000640
0.004871780218794631,5,0.1558968165792933449231916055
0.004871780218794631,6,0.3117933226105633299150417814
0.004871780218794631,7,0.6235854030345200407620274355
0.004871780218794631,8,1.247165837366507638674932707
0.004871780218794631,9,2.494311800274029264204303152
0.004871780218794631,10,4.988544105521128403426286771
0.004871780218794631,11,9.976770253404469759406853653
0.004871780218794631,12,19.95226885598241933051630625
0.004871780218794631,13,39.89945254589859989106584100
0.004871780218794631,14,79.77857591654411989506888922
0.004871780218794631,15,159.4759269019183029701503735
0.004871780218794631,16,318.6276859700506830559435730
0.004871780218794631,17,635.9645197068338319120060707
0.004871780218794631,18,1266.811615090508964595562461
0.004871780218794631,19,2513.512572890198910780771149
0.004871780218794631,20,4949.321108712734645262127383
0.004871780218794631,21,9607.813252238318953089310190
0.004871780218794631,22,18187.06601480763722388994503
0.004871780218794631,23,33056.73275083992604698110662
0.004871780218794631,24,56731.86808026561803115236397
0.004871780218794631,25,90838.03634383513456785357107
0.004871780218794631,26,135325.8875982052769314469204
0.004871780218794631,27,188572.7228733279080658034063
0.004871780218794631,28,248073.9694005565376712768039
0.004871780218794631,29,311122.3272599561295897582515
0.004871780218794631,30,375226.6127869618502214555533
0.004871780218794631,31,438302.3377263838426105749891
0.004871780218794631,32,498725.3397565774579396330192
0.004871780218794631,33,555315.5933930811248785695271
0.004871780218794631,34,607289.2218716074328153078547
0.004871780218794631,35,654198.4913526858118060390201
0.004871780218794631,36,695869.8426423352829197885197
0.004871780218794631,37,732345.0280699872053722838959
0.004871780218794631,38,763827.8321687676772528671973
0.004871780218794631,39,790637.4622162142032199122258
0.004871780218794631,40,813168.9137288562086120794363
0.004871780218794631,41,831860.1630277585142641406536
0.004871780218794631,42,847165.7728794442821617699835
0.004871780218794631,43,859536.3444164164029224481560
0.004871780218794631,44,869403.1682343344394606451524
0.004871780218794631,45,877167.3954152844042325229485
0.004871780218794631,46,883193.0497223782873277388446
0.004871780218794631,47,887803.2249502925732011680254
0.004871780218794631,48,891278.8492487204328799010811
0.004871780218794631,49,893859.4462281514171865463584
0.004871780218794631,50,895745.3774308618739067758726
0.005008407989848212,0,0.005008407989848212386874148904780668090097606182098388671875
0.005008407989848212,1,0.01001681565917674951000287444
0.005008407989848212,2,0.02003363003627497989753171028
0.005008407989848212,3,0.04006725494423733877028246549
0.005008407989848212,4,0.08013448937523583715307472729
0.005008407989848212,5,0.1602688966976094623006500003
0.005008407989848212,6,0.3205374651845152706197792352
0.005008407989848212,7,0.6410736175321774404984268003
0.005008407989848212,8,1.282141983764634005457947962
0.005008407989848212,9,2.564262962711907223599897194
0.005008407989848212,10,5.128441909206400952328700867
0.005008407989848212,11,10.25654777795695241383007684
0.005008407989848212,12,20.51175158936202787226338214
0.005008407989848212,13,41.01812887406636677707620642
0.005008407989848212,14,82.01477301195218662698449740
0.005008407989848212,15,163.9437067799056451299723631
0.005008407989848212,16,327.5448516569629258645441261
0.005008407989848212,17,653.7257760641634113879946186
0.005008407989848212,18,1302.045771852819822657814858
0.005008407989848212,19,2582.857997313258844910105712
0.005008407989848212,20,5083.749494490866242577909372
0.005008407989848212,21,9861.240713640564977208491274
0.005008407989848212,22,18642.52822955119671095680086
0.005008407989848212,23,33817.58317050865340969034379
0.005008407989848212,24,57887.38313408748728605102926
0.005008407989848212,25,92420.75702076552035318985236
0.005008407989848212,26,137297.6186808008256889578506
0.005008407989848212,27,190845.2533068814903525227061
0.005008407989848212,28,250539.4642251591495975032961
0.005008407989848212,29,313675.3575939127721738175553
0.005008407989848212,30,377775.5206435688301852718453
0.005008407989848212,31,440773.4432630040737314646285
0.005008407989848212,32,501063.2990816534353585611942
0.005008407989848212,33,557481.9163090578488370280255
0.005008407989848212,34,609260.0176376970031809533258
0.005008407989848212,35,655961.9879834160176597969745
0.005008407989848212,36,697423.9558665990848851924100
0.005008407989848212,37,733695.1176992976780608612577
0.005008407989848212,38,764984.7104729064018601295656
0.005008407989848212,39,791615.6786002223993034263973
0.005008407989848212,40,813985.3169104370862811012620
0.005008407989848212,41,832532.7283601429914249534436
0.005008407989848212,42,847712.6745447776770076034492
0.005008407989848212,43,859975.2478228237487559305188
0.005008407989848212,44,869750.7158695601287493886544
0.005008407989848212,45,877438.8588867002353284826232
0.005008407989848212,46,883402.1212507583968777471049
0.005008407989848212,47,887961.9228442005662106442065
0.005008407989848212,48,891397.5136335313486846306566
0.005008407989848212,49,893946.8033777444276785793772
0.005008407989848212,50,895808.6533408299392068450444
0.005148867450137492,0,0.005148867450137492064732303020946346805430948734283447265625
0.005148867450137492,1,0.01029773456152544184391028404
0.005148867450137492,2,0.02059546776805291221953751567
0.005148867450137492,3,0.04119093011611551995188899235
0.005148867450137492,4,0.08238183855228247303077492110
0.005148867450137492,5,0.1647635903848718870109286154
0.005148867450137492,6,0.3295268338917812027599146707
0.005148867450137492,7,0.6590522802781893985141591768
0.005148867450137492,8,1.318099010586704329792881049
0.005148867450137492,9,2.636175821709240660474577127
0.005148867450137492,10,5.272262848877878429863347090
0.005148867450137492,11,10.54417054611918081019625783
0.005148867450137492,12,21.08692069785527467521567205
0.005148867450137492,13,42.16816151478880184105039667
0.005148867450137492,14,84.31361706766382785065140352
0.005148867450137492,15,168.5365186044118690038467948
0.005148867450137492,16,336.7110387907362530742118763
0.005148867450137492,17,671.9809486431715926843076851
0.005148867450137492,18,1338.251591629325228107582922
0.005148867450137492,19,2654.084651275843538724701052
0.005148867450137492,20,5221.710892712682197966600671
0.005148867450137492,21,10120.94484755331141244857888
0.005148867450137492,22,19108.14442860256911665210026
0.005148867450137492,23,34592.72533382145906816188518
0.005148867450137492,24,59059.80229176096092856242742
0.005148867450137492,25,94020.16325920072648791046682
0.005148867450137492,26,139283.2665679329735836717302
0.005148867450137492,27,193127.5892070292183541880772
0.005148867450137492,28,253010.4049197243490068566350
0.005148867450137492,29,316229.8666012501061594037766
0.005148867450137492,30,380322.6113165993540808811928
0.005148867450137492,31,443240.1777416812513607381205
0.005148867450137492,32,503395.0420617944349791410013
0.005148867450137492,33,559640.8061362139670386286974
0.005148867450137492,34,611222.6949894132696191394483
0.005148867450137492,35,657717.1130875501511085433220
0.005148867450137492,36,698969.7829391226734459582265
0.005148867450137492,37,735037.2604771604251999111456
0.005148867450137492,38,766134.1613451800324763459094
0.005148867450137492,39,792587.1044493944709603908243
0.005148867450137492,40,814795.6321738889405287959647
0.005148867450137492,41,833199.9325510785469281032140
0.005148867450137492,42,848254.9337250180521942226170
0.005148867450137492,43,860410.1952394791271492314644
0.005148867450137492,44,870094.9449617299328334979152
0.005148867450137492,45,877707.5813958012449033723549
0.005148867450137492,46,883608.9637401522022088887863
0.005148867450137492,47,888118.8362166136866438549776
0.005148867450137492,48,891514.7719976593811111253152
0.005148867450137492,49,894033.0706999314500795243061
0.005148867450137492,50,895871.0986154088150360913425
0.005293266058360562,0,0.005293266058360561639173358372545408201403915882110595703125
0.005293266058360562,1,0.01058653175870487264895508767
0.005293266058360562,2,0.02117306208534495755441448878
0.005293266058360562,3,0.04234611844243248233568897742
0.005293266058360562,4,0.08469221397184897917103658594
0.005293266058360562,5,0.1693843362917439808985926556
0.005293266058360562,6,0.3387683059765517655961554977
0.005293266058360562,7,0.6775351455323964086478050270
0.005293266058360562,8,1.355064425438264884015910509
0.005293266058360562,9,2.710105388820810631675616189
0.005293266058360562,10,5.420116933021695768773231542
0.005293266058360562,11,10.83985851638426276670922573
0.005293266058360562,12,21.67821586464804484425867022
0.005293266058360562,13,43.35042890016600317527480992
0.005293266058360562,14,86.67686121821551754012561717
0.005293266058360562,15,173.2578537850118591061325647
0.005293266058360562,16,346.1331712221788812604651261
0.005293266058360562,17,690.7436529724902099007606766
0.005293266058360562,18,1375.455405505308276323758765
0.005293266058360562,19,2727.241813480633334149260012
0.005293266058360562,20,5363.291867523395996934708828
0.005293266058360562,21,10387.06067228065068376792780
0.005293266058360562,22,19584.08460624456283843204702
0.005293266058360562,23,35382.30543687399978296082521
0.005293266058360562,24,60249.17454029486687156659067
0.005293266058360562,25,95636.18670792628709087119359
0.005293266058360562,26,141282.6843530650808797918832
0.005293266058360562,27,195419.5556257941308377847315
0.005293266058360562,28,255486.6228591765850371435876
0.005293266058360562,29,318785.7089370406693083056812
0.005293266058360562,30,382867.7686701616257090277078
0.005293266058360562,31,445702.4543890376885996544501
0.005293266058360562,32,505720.5087214090507652919568
0.005293266058360562,33,561792.2260140467873570658263
0.005293266058360562,34,613177.2361946206327969434875
0.005293266058360562,35,659463.8641825095956826790576
0.005293266058360562,36,700507.3330612905737974189110
0.005293266058360562,37,736371.4741320943505427270571
0.005293266058360562,38,767276.2083278785976323952629
0.005293266058360562,39,793551.7668495286125464017208
0.005293266058360562,40,815599.8883003336482686105206
0.005293266058360562,41,833861.8046178063296595965259
0.005293266058360562,42,848792.5785635388233090436520
0.005293266058360562,43,860841.2131322571137117388018
0.005293266058360562,44,870435.8797583936058662815792
0.005293266058360562,45,877973.5846511950049804735972
0.005293266058360562,46,883813.5962192924686536061156
0.005293266058360562,47,888273.9814174457155986511180
0.005293266058360562,48,891630.6381208804028539913315
0.005293266058360562,49,894118.2595899619497939768138
0.005293266058360562,50,895932.7225010526074363229215
0.005441714286865893,0,0.005441714286865893292211016074588769697584211826324462890625
0.005441714286865893,1,0.01088342819535301493653460568
0.005441714286865893,2,0.02176685487719117663767001467
0.005441714286865893,3,0.04353370370032480718577896595
0.005441714286865893,4,0.08706738318443436481570001611
0.005441714286865893,5,0.1741346695041272096246935075
0.005441714286865893,6,0.3482689515502441617221734625
0.005441714286865893,7,0.6965363532760938215928058160
0.005441714286865893,8,1.393066507315781033958118474
0.005441714286865893,9,2.786108218175293570742790614
0.005441714286865893,10,5.572117254440164753053799924
0.005441714286865893,11,11.14383781255246250019774303
0.005441714286865893,12,22.28608909024980698227829885
0.005441714286865893,13,44.56583404386269378787878761
0.005441714286865893,14,89.10630754958414858813475523
0.005441714286865893,15,178.1113007925102208045659012
0.005441714286865893,16,355.8183635983677016135817393
0.005441714286865893,17,710.0278731852393358948221400
0.005441714286865893,18,1413.684232254835871063464965
0.005441714286865893,19,2802.379957870172292585154880
0.005441714286865893,20,5508.580775543647683129935292
0.005441714286865893,21,10659.72512339218963751818205
0.005441714286865893,22,20070.51923109353583926624831
0.005441714286865893,23,36186.46704952720663170298436
0.005441714286865893,24,61455.54407120859807905422806
0.005441714286865893,25,97268.75489993943906907187364
0.005441714286865893,26,143295.7231079846540391405776
0.005441714286865893,27,197720.9773414737568167264173
0.005441714286865893,28,257967.9501173942993618236734
0.005441714286865893,29,321342.7403605235327909802274
0.005441714286865893,30,385410.8777625889808598561921
0.005441714286865893,31,448160.1875613775940550032552
0.005441714286865893,32,508039.6400817663623913422078
0.005441714286865893,33,563936.1399219633193967584862
0.005441714286865893,34,615123.6242023881042551698979
0.005441714286865893,35,661202.2393177376350179149861
0.005441714286865893,36,702036.6158323284666073382195
0.005441714286865893,37,737697.7766736060550094825864
0.005441714286865893,38,768410.8751452882153010486938
0.005441714286865893,39,794509.6929867750784644326424
0.005441714286865893,40,816398.1141058154075661575114
0.005441714286865893,41,834518.3735617868838702009466
0.005441714286865893,42,849325.6371502866383603781989
0.005441714286865893,43,861268.3278872784953939191914
0.005441714286865893,44,870773.5444106123440632903300
0.005441714286865893,45,878236.8902561952658594038056
0.005441714286865893,46,884016.0376091799785657118542
0.005441714286865893,47,888427.3746913696543301478287
0.005441714286865893,48,891745.1256838532167151018385
0.005441714286865893,49,894202.3813525792103555147371
0.005441714286865893,50,895993.5341638200666751532451
0.005594325706169377,0,0.005594325706169377132592757106976932846009731292724609375
0.005594325706169377,1,0.01118865101243932352089071454
0.005594325706169377,2,0.02237730042528117761124676637
0.005594325706169377,3,0.04475459445217450586454307607
0.005594325706169377,4,0.08950916331081384119485101452
0.005594325706169377,5,0.1790182242476168152078113315
0.005594325706169377,6,0.3580360390002286777169649182
0.005594325706169377,7,0.7160704400287456150803273557
0.005594325706169377,8,1.432134328237107907544405986
0.005594325706169377,9,2.864242449724376839773265450
0.005594325706169377,10,5.728380076702715591106033297
0.005594325706169377,11,11.45634089644403448848643327
0.005594325706169377,12,22.91100503716395372347478001
0.005594325706169377,13,45.81530522743454127417859016
0.005594325706169377,14,91.60380845983761116343501265
0.005594325706169377,15,183.1005478326741783110383059
0.005594325706169377,16,365.7739265233120385227356871
0.005594325706169377,17,729.8479716201506760508126050
0.005594325706169377,18,1452.965794866556550622135396
0.005594325706169377,19,2879.550777437444650070956714
0.005594325706169377,20,5657.667785971582355854352544
0.005594325706169377,21,10939.07703365148658767251071
0.005594325706169377,22,20567.61914544690889358494602
0.005594325706169377,23,37005.35098816750871987997291
0.005594325706169377,24,62678.95025351319415341871993
0.005594325706169377,25,98917.79132444444695586022889
0.005594325706169377,26,145322.2319659946128432390703
0.005594325706169377,27,200031.6789117986303586547338
0.005594325706169377,28,260454.2194923386046855688201
0.005594325706169377,29,323900.8177433592025789612801
0.005594325706169377,30,387951.8248460600458265515219
0.005594325706169377,31,450613.2927403003504364796588
0.005594325706169377,32,510352.3781549954419066450711
0.005594325706169377,33,566072.5126728800053604418466
0.005594325706169377,34,617061.8426368038880315500601
0.005594325706169377,35,662932.2370690348842504743006
0.005594325706169377,36,703557.6412443006660414449883
0.005594325706169377,37,739016.1863878986132046780273
0.005594325706169377,38,769538.1857001071372391861343
0.005594325706169377,39,795460.9101447239668406459838
0.005594325706169377,40,817190.3384390063143961137032
0.005594325706169377,41,835169.6683669594649396904263
0.005594325706169377,42,849854.1375205257732187402418
0.005594325706169377,43,861691.5658100702109406732480
0.005594325706169377,44,871107.9629724664081216389536
0.005594325706169377,45,878497.5197086128016699766811
0.005594325706169377,46,884216.3067230977138817947186
0.005594325706169377,47,888579.0321780007121164054274
0.005594325706169377,48,891858.2482684226899761852050
0.005594325706169377,49,894285.4472024011619413641324
0.005594325706169377,50,896053.5426897970518643419416
0.005751217071841614,0,0.00575121707184161369552644060831880779005587100982666015625
0.005751217071841614,1,0.01150243372103912925228301918
0.005751217071841614,2,0.02300486575150214143118740107
0.005751217071841614,3,0.04600972474070201841805673074
0.005751217071841614,4,0.09201942243221260983798473723
0.005751217071841614,5,0.1840387366678005576663349337
0.005751217071841614,6,0.3680770405502308311256514143
0.005751217071841614,7,0.7361523499680073715166939573
0.005751217071841614,8,1.472297775478411315927625086
0.005751217071841614,9,2.944567853704102284037819918
0.005751217071841614,10,5.889024923018605662488932752
0.005751217071841614,11,11.77760674544484576566709750
0.005751217071841614,12,23.55344138418081069272080510
0.005751217071841614,13,47.09979670572878089655799539
0.005751217071841614,14,94.17126805725462393239299132
0.005751217071841614,15,188.2293855922254406340064620
0.005751217071841614,16,376.0073718527145346652513048
0.005751217071841614,17,750.2186986514924612993083526
0.005751217071841614,18,1493.328537386523543383944389
0.005751217071841614,19,2958.807208225203742083871323
0.005751217071841614,20,5810.644899976558364103354456
0.005751217071841614,21,11225.25711026855539973748578
0.005751217071841614,22,21075.55546157480646645450830
0.005751217071841614,23,37839.09519029119689463759669
0.005751217071841614,24,63919.42761183062353566059707
0.005751217071841614,25,100583.2155009069400778886445
0.005751217071841614,26,147362.0582042719775475229741
0.005751217071841614,27,202351.4847257911960785542596
0.005751217071841614,28,262945.2645302999876951092760
0.005751217071841614,29,326459.7990774098087269797950
0.005751217071841614,30,390490.4973659896154723086079
0.005751217071841614,31,453061.6865282139915957944326
0.005751217071841614,32,512658.6659380509280973995712
0.005751217071841614,33,568201.3099068219007929004969
0.005751217071841614,34,618991.8757908062445353964620
0.005751217071841614,35,664653.8565329191546240324324
0.005751217071841614,36,705070.4196771354289200376838
0.005751217071841614,37,740326.7218336088637663138516
0.005751217071841614,38,770658.1640698893919912398086
0.005751217071841614,39,796405.4457015187415992186126
0.005751217071841614,40,817976.5901789352777782457224
0.005751217071841614,41,835815.7179980220180259721671
0.005751217071841614,42,850378.1076536004167915902067
0.005751217071841614,43,862110.9531247404315915564080
0.005751217071841614,44,871439.1594005752428676516296
0.005751217071841614,45,878755.4944005562727020948789
0.005751217071841614,46,884414.4222666327752484778541
0.005751217071841614,47,888728.9699120849758541971760
0.005751217071841614,48,891970.0193579267575741795230
0.005751217071841614,49,894367.4682643035178745142253
0.005751217071841614,50,896112.7570855199995980694941
0.005912508413831875,0,0.005912508413831875364596868394073680974543094635009765625
0.005912508413831875,1,0.01182501638098136024398324724
0.005912508413831875,2,0.02365003097523345786238823888
0.005912508413831875,3,0.04730005480355225973954245152
0.005912508413831875,4,0.09460008101946505165767287205
0.005912508413831875,5,0.1892000476885254806996768410
0.005912508413831875,6,0.3783996379766584557965675026
0.005912508413831875,7,0.7567974463615546959501655715
0.005912508413831875,8,1.513587574434521829724112772
0.005912508413831875,9,3.027145876342365354561436654
0.005912508413831875,10,6.054174667599097710837635618
0.005912508413831875,11,12.10788103501958057806408442
0.005912508413831875,12,24.21388919056046577930133226
0.005912508413831875,13,48.42028943188375383056611430
0.005912508413831875,14,96.81064359692468573366735703
0.005912508413831875,15,193.5017100589626021528970012
0.005912508413831875,16,386.5264181259970038807170533
0.005912508413831875,17,771.1552027520232515706121519
0.005912508413831875,18,1534.801642079457217543526056
0.005912508413831875,19,3040.203453497781251316654462
0.005912508413831875,20,5967.605969323257795462603061
0.005912508413831875,21,11518.40790939704190052153358
0.005912508413831875,22,21594.49945504941508017585696
0.005912508413831875,23,38687.83459115426766753307145
0.005912508413831875,24,65177.00580962282038571304089
0.005912508413831875,25,102264.9430550063556828458921
0.005912508413831875,26,149415.0473253360022163282164
0.005912508413831875,27,204680.2190543337176359470193
0.005912508413831875,28,265440.9195492810406781226455
0.005912508413831875,29,329019.5434820564509955215444
0.005912508413831875,30,393026.7839601963196687521818
0.005912508413831875,31,455505.2866437515790348936147
0.005912508413831875,32,514958.4474066456584302579118
0.005912508413831875,33,570322.4980845214664469454724
0.005912508413831875,34,620913.7086200304084237144915
0.005912508413831875,35,666367.0973210093501779401806
0.005912508413831875,36,706574.9618936776294845414022
0.005912508413831875,37,741629.4018375727391100587926
0.005912508413831875,38,771770.8345035155718527034749
0.005912508413831875,39,797343.3271269950724323508971
0.005912508413831875,40,818756.8982327398935647850577
0.005912508413831875,41,836456.5513987314826555942528
0.005912508413831875,42,850897.5754717145510693692304
0.005912508413831875,43,862526.5159731685269584128368
0.005912508413831875,44,871767.1575536298757124016371
0.005912508413831875,45,879010.8356182429192381998810
0.005912508413831875,46,884610.4028377058820667513476
0.005912508413831875,47,888877.2038236936320345788032
0.005912508413831875,48,892080.4523375071880122221102
0.005912508413831875,49,894448.4555738051336552735211
0.005912508413831875,50,896171.1862784003293952383352
0.00607832312829723,0,0.006078323128297229670236045961928539327345788478851318359375
0.00607832312829723,1,0.01215664578450657538991490986
0.00607832312829723,2,0.02431328968066194018834392117
0.00607832312829723,3,0.04862657180792163969124530838
0.00607832312829723,4,0.09725311340225513006574094893
0.00607832312829723,5,0.1945061059503241699456674554
0.00607832312829723,6,0.3890117284852360307668249091
0.00607832312829723,7,0.7780215233194791574389369374
0.00607832312829723,8,1.556035312120236069007400857
0.00607832312829723,9,3.112039686847557499791670803
0.00607832312829723,10,6.223955629578921331100281397
0.00607832312829723,11,12.44741632633150976523025899
0.00607832312829723,12,24.89285327038080918977822237
0.00607832312829723,13,49.77779180246790077699840104
0.00607832312829723,14,99.52394695686871283477650684
0.00607832312829723,15,198.9215254179366812769734677
0.00607832312829723,16,397.3389961388298900300373584
0.00607832312829723,17,792.6730407932346349003461867
0.00607832312829723,18,1577.415046909601926694222623
0.00607832312829723,19,3123.795008067959426906264282
0.00607832312829723,20,6128.646714163085265306513547
0.00607832312829723,21,11818.67380779937463129160711
0.00607832312829723,22,22124.62245521689890345061373
0.00607832312829723,23,39551.70100272652968794209528
0.00607832312829723,24,66451.70963749154236061760530
0.00607832312829723,25,103962.8857963298241232144300
0.00607832312829723,26,151481.0431375747400680250733
0.00607832312829723,27,207017.7060994580940654291089
0.00607832312829723,28,267941.0196615364760986655139
0.00607832312829723,29,331579.9112110687678647331648
0.00607832312829723,30,395560.5744578564111581558498
0.00607832312829723,31,457944.0119170964028616531293
0.00607832312829723,32,517251.6675091544257690542495
0.00607832312829723,33,572436.0444810199921047253239
0.00607832312829723,34,622827.3267366739334553870724
0.00607832312829723,35,668071.9595544353195592430607
0.00607832312829723,36,708071.2790347703781785341864
0.00607832312829723,37,742924.2454906199315325170081
0.00607832312829723,38,772876.2214176918232264583365
0.00607832312829723,39,798274.5819798458492252650897
0.00607832312829723,40,819531.2915334419602459334772
0.00607832312829723,41,837092.1974902249598501774222
0.00607832312829723,42,851412.5688387298396583387029
0.00607832312829723,43,862938.2804142102280898342056
0.00607832312829723,44,872091.9811919378233467932483
0.00607832312829723,45,879263.5645418192504889182615
0.00607832312829723,46,884804.2669266085657760084168
0.00607832312829723,47,889023.7497384228146161401455
0.00607832312829723,48,892189.5604944241572417619724
0.00607832312829723,49,894528.4200774556141788607763
0.00607832312829723,50,896228.8391171497990376344662
0.006248788072006894,0,0.006248788072006894282750533164971784572117030620574951171875
0.006248788072006894,1,0.01249757564507544914830442735
0.006248788072006894,2,0.02499514929439789397406327429
0.006248788072006894,3,0.04999029060578659742474749568
